session_id,customer_id,station_id,session_start_time,kwh_charged,cost_per_kwh,total_cost
S00385,C0026,155,2024-10-31 22:15:00,15.68,13.5,211.68
S00386,C0026,51,2024-09-22 13:18:00,11.060097,22.5,248.852183
S00387,C0026,8,2024-10-14 19:36:00,15.68,18.0,282.24
S00388,C0027,63,2024-09-02 19:06:00,11.76,13.5,158.76
S00389,C0027,60,2024-09-08 09:09:00,11.76,18.0,211.68
S00390,C0027,180,2024-10-01 13:03:00,11.76,18.0,211.68
S00391,C0027,167,2024-10-29 15:35:00,11.76,13.5,158.76
S00392,C0027,188,2024-08-30 11:07:00,11.76,18.0,211.68
S00393,C0027,185,2024-10-03 22:01:00,11.76,13.5,158.76
S00394,C0027,181,2024-09-02 16:19:00,11.76,18.0,211.68
S00395,C0027,76,2024-10-16 14:20:00,11.76,18.0,211.68
S00396,C0027,147,2024-11-02 08:33:00,11.76,18.0,211.68
S00397,C0027,50,2024-11-03 19:48:00,6.56192,18.0,118.11456
S00398,C0028,8,2024-09-16 18:57:00,13.08257,18.0,235.48626
S00399,C0028,142,2024-10-02 19:07:00,18.421757,13.5,248.693719
S00400,C0028,51,2024-11-07 13:27:00,20.321277,22.5,457.228732
S00401,C0028,140,2024-08-14 13:54:00,16.706252,18.0,300.712536
S00402,C0028,51,2024-10-01 14:22:00,23.496502,22.5,528.671295
S00403,C0028,51,2024-10-05 15:05:00,22.11776,22.5,497.6496
S00404,C0028,152,2024-10-23 10:26:00,17.498889,18.0,314.980002
S00405,C0028,25,2024-09-07 00:30:00,16.989589,13.5,229.359451
S00406,C0028,174,2024-08-23 15:43:00,19.530958,18.0,351.557244
S00407,C0028,51,2024-09-04 18:20:00,17.928614,22.5,403.393815
S00408,C0028,140,2024-08-26 08:12:00,12.297264,18.0,221.350752
S00409,C0028,93,2024-10-01 13:15:00,16.818472,22.5,378.41562
S00410,C0029,115,2024-10-15 09:57:00,11.76,13.5,158.76
S00411,C0029,18,2024-08-14 18:10:00,11.76,18.0,211.68
S00412,C0029,189,2024-09-08 00:42:00,11.76,22.5,264.6
S00413,C0029,180,2024-10-26 11:56:00,11.76,18.0,211.68
S00414,C0029,155,2024-08-19 23:07:00,11.76,13.5,158.76
S00415,C0029,155,2024-10-14 08:05:00,11.76,13.5,158.76
S00416,C0029,63,2024-10-28 10:52:00,11.76,13.5,158.76
S00417,C0029,9,2024-08-17 21:24:00,11.76,13.5,158.76
S00418,C0029,23,2024-10-28 15:05:00,11.76,22.5,264.6
S00419,C0029,108,2024-10-30 15:50:00,11.76,18.0,211.68
S00420,C0029,130,2024-08-17 12:49:00,11.76,22.5,264.6
S00421,C0029,59,2024-10-30 13:55:00,11.76,13.5,158.76
S00422,C0029,181,2024-11-01 11:09:00,11.76,18.0,211.68
S00423,C0029,21,2024-09-27 08:17:00,11.76,22.5,264.6
S00424,C0029,93,2024-08-13 19:28:00,11.76,22.5,264.6
S00425,C0030,181,2024-10-26 09:10:00,44.749478,18.0,805.490604
S00426,C0030,23,2024-10-07 19:46:00,63.148285,22.5,1420.836413
S00427,C0030,164,2024-10-02 15:38:00,44.176883,13.5,596.38792
S00428,C0030,50,2024-09-24 00:51:00,71.148,18.0,1280.664
S00429,C0030,27,2024-10-12 16:52:00,40.630135,22.5,914.178038
S00430,C0030,188,2024-09-29 20:10:00,61.662703,18.0,1109.928654
S00431,C0030,24,2024-09-13 00:59:00,62.923379,13.5,849.465617
S00432,C0030,92,2024-08-19 22:12:00,60.580045,18.0,1090.44081
S00433,C0030,68,2024-10-08 08:59:00,47.104754,18.0,847.885572
S00434,C0030,41,2024-09-20 10:59:00,45.492909,22.5,1023.590452
S00435,C0030,58,2024-09-05 10:25:00,66.451606,13.5,897.096681
S00436,C0030,32,2024-10-09 13:05:00,64.43566,13.5,869.88141
S00437,C0031,186,2024-08-12 08:57:00,11.76,13.5,158.76
S00438,C0031,58,2024-11-05 04:38:00,11.76,13.5,158.76
S00439,C0031,57,2024-08-11 10:14:00,11.76,18.0,211.68
S00440,C0031,174,2024-09-10 18:42:00,11.736116,18.0,211.250088
S00441,C0031,118,2024-08-27 12:34:00,11.76,13.5,158.76
S00442,C0031,142,2024-09-28 04:13:00,11.76,13.5,158.76
S00443,C0031,182,2024-08-20 19:34:00,11.76,18.0,211.68
S00444,C0031,108,2024-09-19 09:03:00,11.76,18.0,211.68
S00445,C0032,58,2024-10-24 09:09:00,34.3,13.5,463.05
S00446,C0032,157,2024-09-17 12:52:00,28.383026,22.5,638.618085
S00447,C0032,29,2024-10-05 09:03:00,25.515755,18.0,459.28359
S00448,C0032,87,2024-10-07 08:16:00,34.3,13.5,463.05
S00449,C0032,32,2024-09-30 12:06:00,28.449195,13.5,384.064132
S00450,C0032,51,2024-10-09 16:31:00,30.590287,22.5,688.281457
S00451,C0032,58,2024-09-03 03:53:00,28.171397,13.5,380.313859
S00452,C0032,57,2024-10-31 03:31:00,31.869837,18.0,573.657066
S00453,C0032,60,2024-08-24 14:16:00,24.423527,18.0,439.623486
S00454,C0032,168,2024-09-01 13:21:00,33.994497,22.5,764.876183
S00455,C0032,190,2024-11-06 14:14:00,29.819728,18.0,536.755104
S00456,C0032,174,2024-09-09 19:34:00,25.796261,18.0,464.332698
S00457,C0032,88,2024-08-25 18:11:00,32.920131,22.5,740.702947
S00458,C0032,118,2024-10-02 01:14:00,25.791009,13.5,348.178621
S00459,C0032,182,2024-08-13 12:44:00,26.034101,18.0,468.613818
S00460,C0033,174,2024-10-01 15:07:00,23.392977,18.0,421.073586
S00461,C0033,185,2024-10-11 15:25:00,20.630298,13.5,278.509023
S00462,C0033,196,2024-09-10 19:33:00,29.596,13.5,399.546
S00463,C0033,51,2024-08-12 10:00:00,29.596,22.5,665.91
S00464,C0033,152,2024-10-19 05:42:00,27.521702,18.0,495.390636
S00465,C0033,58,2024-09-03 08:22:00,25.608401,13.5,345.713414
S00466,C0033,130,2024-11-05 06:25:00,20.032379,22.5,450.728527
S00467,C0033,147,2024-08-12 17:34:00,18.046569,18.0,324.838242
S00468,C0033,182,2024-08-24 15:25:00,29.596,18.0,532.728
S00469,C0033,56,2024-08-20 13:49:00,19.142957,18.0,344.573226
S00470,C0034,59,2024-08-20 23:08:00,13.424266,13.5,181.227591
S00471,C0034,130,2024-10-22 11:29:00,19.133725,22.5,430.508812
S00472,C0034,18,2024-10-21 14:49:00,18.358829,18.0,330.458922
S00473,C0034,93,2024-09-10 11:38:00,19.29881,22.5,434.223225
S00474,C0034,98,2024-10-19 19:10:00,18.027678,22.5,405.622755
S00475,C0034,41,2024-08-15 19:51:00,16.572293,22.5,372.876592
S00476,C0034,12,2024-10-27 15:14:00,13.448537,18.0,242.073666
S00477,C0034,180,2024-10-26 16:16:00,15.463426,18.0,278.341668
S00478,C0034,197,2024-09-17 15:19:00,16.843808,18.0,303.188544
S00479,C0034,140,2024-10-28 12:40:00,10.438633,18.0,187.895394
S00480,C0034,24,2024-11-01 03:22:00,14.854656,13.5,200.537856
S00481,C0034,182,2024-10-30 13:29:00,16.511126,18.0,297.200268
S00482,C0034,12,2024-11-07 15:05:00,15.244141,18.0,274.394538
S00483,C0034,144,2024-09-02 08:34:00,16.629782,18.0,299.336076
S00484,C0034,164,2024-10-07 11:12:00,20.674911,13.5,279.111299
S00485,C0034,60,2024-08-14 21:28:00,21.165944,18.0,380.986992
S00486,C0035,97,2024-09-28 17:39:00,38.312442,18.0,689.623956
S00487,C0035,24,2024-10-30 15:29:00,21.706537,13.5,293.03825
S00488,C0035,196,2024-10-28 13:24:00,27.685902,13.5,373.759677
S00489,C0035,56,2024-10-29 13:27:00,36.751687,18.0,661.530366
S00490,C0035,197,2024-10-13 16:09:00,20.398452,18.0,367.172136
S00491,C0035,41,2024-09-20 13:12:00,23.530739,22.5,529.441627
S00492,C0035,196,2024-08-15 17:34:00,26.613454,13.5,359.281629
S00493,C0035,118,2024-11-06 13:25:00,38.612,13.5,521.262
S00494,C0035,60,2024-11-06 19:05:00,24.64007,18.0,443.52126
S00495,C0035,151,2024-08-17 15:56:00,35.961014,18.0,647.298252
S00496,C0035,9,2024-11-03 19:23:00,29.846567,13.5,402.928654
S00497,C0036,155,2024-09-28 16:21:00,13.414184,13.5,181.091484
S00498,C0036,185,2024-10-22 01:43:00,28.616,13.5,386.316
S00499,C0036,40,2024-09-01 09:34:00,18.778592,13.5,253.510992
S00500,C0036,59,2024-09-23 19:17:00,19.504809,13.5,263.314922
S00501,C0036,89,2024-09-03 21:25:00,20.13803,13.5,271.863405
S00502,C0036,185,2024-10-25 11:08:00,19.827825,13.5,267.675637
S00503,C0036,144,2024-10-28 09:40:00,26.608293,18.0,478.949274
S00504,C0036,88,2024-10-31 22:43:00,25.143775,22.5,565.734938
S00505,C0036,93,2024-09-30 18:14:00,14.273607,22.5,321.156158
S00506,C0036,63,2024-10-19 22:59:00,26.0749,13.5,352.01115
S00507,C0036,32,2024-09-23 11:16:00,15.199468,13.5,205.192818
S00508,C0036,26,2024-11-06 15:20:00,19.288964,18.0,347.201352
S00509,C0036,60,2024-10-18 17:46:00,12.193928,18.0,219.490704
S00510,C0036,189,2024-09-02 20:21:00,22.146426,22.5,498.294585
S00511,C0036,155,2024-09-01 22:10:00,16.770555,13.5,226.402493
S00512,C0036,164,2024-10-25 08:44:00,13.402049,13.5,180.927661
S00513,C0036,75,2024-09-23 13:50:00,22.754004,13.5,307.179054
S00514,C0036,151,2024-08-24 08:32:00,23.744806,18.0,427.406508
S00515,C0036,32,2024-10-21 16:23:00,23.880411,13.5,322.385548
S00516,C0036,147,2024-08-14 22:31:00,11.908198,18.0,214.347564
S00517,C0037,92,2024-09-29 21:35:00,24.294172,18.0,437.295096
S00518,C0037,130,2024-08-13 14:48:00,16.797937,22.5,377.953583
S00519,C0037,190,2024-11-06 09:16:00,26.206014,18.0,471.708252
S00520,C0037,75,2024-08-11 07:40:00,20.499815,13.5,276.747502
S00521,C0037,40,2024-11-05 19:52:00,19.005325,13.5,256.571888
S00522,C0037,25,2024-08-25 20:38:00,18.034084,13.5,243.460134
S00523,C0037,189,2024-09-01 01:33:00,17.945348,22.5,403.77033
S00524,C0037,138,2024-10-24 08:50:00,15.281943,18.0,275.074974
S00525,C0037,12,2024-08-22 18:13:00,13.727745,18.0,247.09941
S00526,C0037,157,2024-09-19 03:18:00,16.549352,22.5,372.36042
S00527,C0037,185,2024-08-24 10:20:00,22.763554,13.5,307.307979
S00528,C0038,68,2024-08-24 08:11:00,16.954,18.0,305.172
S00529,C0038,147,2024-10-29 19:52:00,16.954,18.0,305.172
S00530,C0038,168,2024-10-10 16:33:00,16.954,22.5,381.465
S00531,C0038,29,2024-09-10 17:28:00,16.954,18.0,305.172
S00532,C0038,118,2024-08-16 00:39:00,16.954,13.5,228.879
S00533,C0038,93,2024-08-30 15:41:00,16.954,22.5,381.465
S00534,C0038,32,2024-09-16 21:50:00,16.954,13.5,228.879
S00535,C0038,27,2024-08-15 17:11:00,16.954,22.5,381.465
S00536,C0038,185,2024-09-29 14:07:00,16.954,13.5,228.879
S00537,C0038,188,2024-10-21 02:46:00,16.954,18.0,305.172
S00538,C0038,41,2024-10-11 00:23:00,16.954,22.5,381.465
S00539,C0038,41,2024-09-10 18:33:00,16.954,22.5,381.465
S00540,C0038,142,2024-10-01 06:08:00,16.954,13.5,228.879
S00541,C0039,138,2024-10-21 18:51:00,59.29,18.0,1067.22
S00542,C0039,174,2024-10-03 02:20:00,55.431844,18.0,997.773192
S00543,C0039,197,2024-10-03 17:28:00,59.29,18.0,1067.22
S00544,C0039,181,2024-09-15 09:10:00,59.29,18.0,1067.22
S00545,C0039,50,2024-10-13 16:32:00,50.918836,18.0,916.539048
S00546,C0039,140,2024-11-04 09:40:00,59.29,18.0,1067.22
S00547,C0039,140,2024-10-25 11:23:00,52.814235,18.0,950.65623
S00548,C0039,118,2024-10-28 09:32:00,57.260885,13.5,773.021948
S00549,C0039,41,2024-09-18 22:58:00,42.972658,22.5,966.884805
S00550,C0039,40,2024-08-21 18:27:00,41.422026,13.5,559.197351
S00551,C0039,138,2024-08-14 05:54:00,59.29,18.0,1067.22
S00552,C0039,2,2024-08-16 01:51:00,59.29,18.0,1067.22
S00553,C0039,115,2024-09-27 15:37:00,59.29,13.5,800.415
S00554,C0039,76,2024-08-20 22:08:00,47.715648,18.0,858.881664
S00555,C0039,36,2024-09-21 19:04:00,59.29,18.0,1067.22
S00556,C0039,71,2024-08-11 09:30:00,59.29,13.5,800.415
S00557,C0039,12,2024-10-16 08:40:00,50.579534,18.0,910.431612
S00558,C0040,174,2024-10-21 16:43:00,16.954,18.0,305.172
S00559,C0040,29,2024-09-16 09:54:00,16.954,18.0,305.172
S00560,C0040,155,2024-09-29 14:45:00,16.954,13.5,228.879
S00561,C0040,190,2024-08-29 12:54:00,16.954,18.0,305.172
S00562,C0040,75,2024-10-04 11:40:00,16.954,13.5,228.879
S00563,C0040,181,2024-09-17 15:09:00,16.954,18.0,305.172
S00564,C0040,2,2024-08-27 10:32:00,16.954,18.0,305.172
S00565,C0040,58,2024-09-27 09:04:00,16.954,13.5,228.879
S00566,C0040,72,2024-09-02 16:51:00,16.954,22.5,381.465
S00567,C0040,32,2024-08-28 07:04:00,16.954,13.5,228.879
S00568,C0041,41,2024-09-05 14:56:00,15.66522,22.5,352.46745
S00569,C0041,2,2024-10-30 09:05:00,13.889587,18.0,250.012566
S00570,C0041,23,2024-09-28 16:56:00,15.878672,22.5,357.27012
S00571,C0041,27,2024-10-16 08:16:00,16.651358,22.5,374.655555
S00572,C0041,190,2024-08-31 08:35:00,17.473181,18.0,314.517258
S00573,C0041,186,2024-09-24 00:10:00,18.421736,13.5,248.693436
S00574,C0041,188,2024-10-01 13:05:00,20.341003,18.0,366.138054
S00575,C0041,185,2024-09-02 17:57:00,16.749791,13.5,226.122178
S00576,C0041,142,2024-10-11 12:16:00,23.118594,13.5,312.101019
S00577,C0041,147,2024-10-21 14:30:00,17.847046,18.0,321.246828
S00578,C0041,50,2024-09-28 06:36:00,21.697963,18.0,390.563334
S00579,C0041,12,2024-09-21 05:05:00,16.782077,18.0,302.077386
S00580,C0041,185,2024-09-28 19:35:00,28.616,13.5,386.316
S00581,C0041,87,2024-08-24 11:35:00,19.869057,13.5,268.23227
S00582,C0041,60,2024-10-06 22:41:00,24.541194,18.0,441.741492
S00583,C0042,188,2024-09-02 02:43:00,48.754522,18.0,877.581396
S00584,C0042,72,2024-09-05 11:45:00,50.975647,22.5,1146.952058
S00585,C0042,72,2024-10-22 15:11:00,52.730761,22.5,1186.442123
S00586,C0042,9,2024-09-21 07:09:00,65.17,13.5,879.795
S00587,C0042,72,2024-10-02 19:06:00,53.08534,22.5,1194.42015
S00588,C0042,174,2024-09-21 15:37:00,47.589093,18.0,856.603674
S00589,C0042,25,2024-10-31 09:35:00,65.17,13.5,879.795
S00590,C0042,51,2024-09-10 19:20:00,55.529239,22.5,1249.407878
S00591,C0042,147,2024-09-11 17:54:00,53.036925,18.0,954.66465
S00592,C0042,71,2024-09-20 13:19:00,49.507459,13.5,668.350696
S00593,C0042,93,2024-10-03 04:46:00,59.399457,22.5,1336.487782
S00594,C0042,186,2024-10-13 08:51:00,64.563901,13.5,871.612664
S00595,C0042,157,2024-09-17 08:01:00,62.092769,22.5,1397.087302
S00596,C0042,138,2024-09-13 19:36:00,50.685996,18.0,912.347928
S00597,C0042,196,2024-10-28 16:07:00,46.110676,13.5,622.494126
S00598,C0042,60,2024-10-07 14:54:00,18.82791,18.0,338.90238
S00599,C0042,181,2024-08-11 07:11:00,46.490782,18.0,836.834076
S00600,C0042,181,2024-08-19 06:21:00,51.650789,18.0,929.714202
S00601,C0042,88,2024-11-04 19:29:00,54.468642,22.5,1225.544445
S00602,C0043,196,2024-08-25 08:45:00,16.954,13.5,228.879
S00603,C0043,130,2024-08-28 14:35:00,16.954,22.5,381.465
S00604,C0043,88,2024-08-27 06:51:00,16.954,22.5,381.465
S00605,C0043,29,2024-08-28 17:25:00,16.954,18.0,305.172
S00606,C0043,21,2024-10-20 07:02:00,16.954,22.5,381.465
S00607,C0043,18,2024-09-13 17:31:00,16.954,18.0,305.172
S00608,C0043,186,2024-10-16 12:55:00,16.954,13.5,228.879
S00609,C0043,181,2024-09-24 15:44:00,16.954,18.0,305.172
S00610,C0044,151,2024-11-04 13:11:00,20.120605,18.0,362.17089
S00611,C0044,87,2024-10-31 13:59:00,22.098018,13.5,298.323243
S00612,C0044,23,2024-08-16 08:17:00,10.897311,22.5,245.189498
S00613,C0044,109,2024-09-10 20:41:00,20.592312,13.5,277.996212
S00614,C0044,26,2024-10-23 19:36:00,23.639619,18.0,425.513142
S00615,C0044,130,2024-08-25 12:22:00,25.550746,22.5,574.891785
S00616,C0044,57,2024-09-06 19:36:00,13.09573,18.0,235.72314
S00617,C0044,27,2024-08-13 17:41:00,17.416191,22.5,391.864298
S00618,C0044,58,2024-10-25 16:42:00,17.803738,13.5,240.350463
S00619,C0044,9,2024-08-22 09:30:00,20.702075,13.5,279.478013
S00620,C0044,97,2024-11-02 19:32:00,17.341484,18.0,312.146712
S00621,C0044,63,2024-08-18 14:12:00,15.138426,13.5,204.368751
S00622,C0044,2,2024-10-23 11:30:00,18.868705,18.0,339.63669
S00623,C0044,26,2024-09-06 15:31:00,16.649992,18.0,299.699856
S00624,C0044,27,2024-10-27 22:09:00,20.248758,22.5,455.597055
S00625,C0045,157,2024-08-17 14:46:00,14.76173,22.5,332.138925
S00626,C0045,56,2024-08-25 08:07:00,13.910761,18.0,250.393698
S00627,C0045,185,2024-10-02 12:42:00,15.68,13.5,211.68
S00628,C0045,50,2024-08-17 04:49:00,15.68,18.0,282.24
S00629,C0045,27,2024-08-25 04:25:00,15.68,22.5,352.8
S00630,C0045,32,2024-08-27 20:02:00,15.68,13.5,211.68
S00631,C0045,40,2024-10-29 16:28:00,15.68,13.5,211.68
S00632,C0045,50,2024-09-23 15:59:00,15.254869,18.0,274.587642
S00633,C0045,181,2024-09-11 07:39:00,15.68,18.0,282.24
S00634,C0045,72,2024-08-15 09:12:00,15.664789,22.5,352.457753
S00635,C0045,180,2024-09-28 10:34:00,15.68,18.0,282.24
S00636,C0045,7,2024-11-03 07:41:00,15.68,18.0,282.24
S00637,C0045,109,2024-10-16 04:48:00,15.68,13.5,211.68
S00638,C0045,98,2024-09-02 04:18:00,15.68,22.5,352.8
S00639,C0045,8,2024-10-21 15:40:00,15.68,18.0,282.24
S00640,C0046,50,2024-09-23 19:36:00,15.68,18.0,282.24
S00641,C0046,130,2024-08-28 06:18:00,15.68,22.5,352.8
S00642,C0046,152,2024-08-27 00:52:00,15.68,18.0,282.24
S00643,C0046,63,2024-09-26 23:22:00,15.68,13.5,211.68
S00644,C0046,152,2024-08-19 18:47:00,15.68,18.0,282.24
S00645,C0046,2,2024-09-07 16:36:00,15.68,18.0,282.24
S00646,C0046,142,2024-08-27 17:37:00,9.737192,13.5,131.452092
S00647,C0046,196,2024-08-13 17:14:00,15.68,13.5,211.68
S00648,C0046,185,2024-08-26 05:12:00,15.68,13.5,211.68
S00649,C0046,174,2024-09-25 13:34:00,14.951009,18.0,269.118162
S00650,C0046,147,2024-09-29 09:59:00,13.968579,18.0,251.434422
S00651,C0046,41,2024-09-07 18:16:00,10.595046,22.5,238.388535
S00652,C0046,25,2024-08-30 01:30:00,15.661398,13.5,211.428873
S00653,C0046,21,2024-10-04 04:39:00,15.68,22.5,352.8
S00654,C0046,57,2024-10-11 08:31:00,12.072591,18.0,217.306638
S00655,C0046,97,2024-08-18 06:39:00,15.68,18.0,282.24
S00656,C0046,23,2024-10-06 16:05:00,15.68,22.5,352.8
S00657,C0047,180,2024-10-04 19:01:00,27.811446,18.0,500.606028
S00658,C0047,167,2024-09-09 05:55:00,22.153421,13.5,299.071184
S00659,C0047,98,2024-10-17 15:57:00,21.818318,22.5,490.912155
S00660,C0047,32,2024-09-23 09:55:00,19.470789,13.5,262.855652
S00661,C0047,57,2024-11-06 14:00:00,18.003429,18.0,324.061722
S00662,C0047,75,2024-09-16 01:03:00,21.408798,13.5,289.018773
S00663,C0047,40,2024-08-13 14:58:00,22.994805,13.5,310.429868
S00664,C0047,164,2024-10-13 13:49:00,18.681985,13.5,252.206798
S00665,C0047,182,2024-09-27 11:50:00,23.167544,18.0,417.015792
S00666,C0048,115,2024-10-29 02:28:00,15.68,13.5,211.68
S00667,C0048,142,2024-09-27 09:53:00,15.68,13.5,211.68
S00668,C0048,59,2024-09-11 08:53:00,15.68,13.5,211.68
S00669,C0048,32,2024-08-28 18:16:00,15.68,13.5,211.68
S00670,C0048,186,2024-10-05 00:02:00,15.68,13.5,211.68
S00671,C0048,23,2024-08-26 17:32:00,15.68,22.5,352.8
S00672,C0048,40,2024-08-15 08:51:00,15.68,13.5,211.68
S00673,C0048,167,2024-10-20 08:28:00,15.68,13.5,211.68
S00674,C0048,164,2024-09-15 17:05:00,15.68,13.5,211.68
S00675,C0049,190,2024-08-31 11:02:00,59.401518,18.0,1069.227324
S00676,C0049,7,2024-10-16 03:46:00,50.471233,18.0,908.482194
S00677,C0049,147,2024-10-07 04:37:00,43.964674,18.0,791.364132
S00678,C0049,9,2024-08-24 22:45:00,59.029048,13.5,796.892148
S00679,C0049,23,2024-10-09 03:32:00,72.81446,22.5,1638.32535
S00680,C0049,18,2024-10-02 12:15:00,52.390503,18.0,943.029054
S00681,C0049,21,2024-10-09 16:21:00,45.629154,22.5,1026.655965
S00682,C0049,26,2024-08-17 18:18:00,72.240778,18.0,1300.334004
S00683,C0049,147,2024-10-17 22:31:00,55.410046,18.0,997.380828
S00684,C0049,109,2024-09-05 17:11:00,63.501025,13.5,857.263838
S00685,C0049,36,2024-09-05 01:36:00,48.439308,18.0,871.907544
S00686,C0049,180,2024-09-03 10:55:00,55.087935,18.0,991.58283
S00687,C0049,144,2024-10-07 11:27:00,67.604989,18.0,1216.889802
S00688,C0049,89,2024-10-13 01:07:00,56.176952,13.5,758.388852
S00689,C0049,2,2024-09-22 08:42:00,56.28882,18.0,1013.19876
S00690,C0049,68,2024-10-27 11:52:00,41.602654,18.0,748.847772
S00691,C0050,181,2024-09-12 18:56:00,21.148134,18.0,380.666412
S00692,C0050,157,2024-10-05 18:05:00,14.856472,22.5,334.27062
S00693,C0050,144,2024-10-24 02:15:00,21.56,18.0,388.08
S00694,C0050,50,2024-10-10 00:03:00,18.809525,18.0,338.57145
S00695,C0050,93,2024-10-01 11:06:00,19.164876,22.5,431.20971
S00696,C0050,115,2024-09-22 14:01:00,21.090167,13.5,284.717255
S00697,C0050,24,2024-08-25 02:37:00,19.501078,13.5,263.264553
S00698,C0050,190,2024-11-04 12:58:00,21.56,18.0,388.08
S00699,C0050,89,2024-08-15 00:41:00,21.56,13.5,291.06
S00700,C0050,92,2024-10-24 08:49:00,13.131024,18.0,236.358432
S00701,C0050,24,2024-10-22 17:54:00,17.317152,13.5,233.781552
S00702,C0050,93,2024-10-23 00:15:00,21.34614,22.5,480.28815
S00703,C0050,24,2024-09-20 17:02:00,14.229588,13.5,192.099438
S00704,C0050,89,2024-10-28 14:02:00,11.727757,13.5,158.32472
S00705,C0050,109,2024-11-01 18:52:00,14.959182,13.5,201.948957
S00706,C0051,196,2024-09-30 17:33:00,15.68,13.5,211.68
S00707,C0051,196,2024-10-31 08:04:00,1.741587,13.5,23.511425
S00708,C0051,68,2024-10-09 14:43:00,13.544441,18.0,243.799938
S00709,C0051,40,2024-10-03 10:35:00,10.885859,13.5,146.959096
S00710,C0051,108,2024-08-24 11:24:00,15.68,18.0,282.24
S00711,C0051,29,2024-08-30 08:18:00,15.68,18.0,282.24
S00712,C0051,21,2024-10-12 12:17:00,15.68,22.5,352.8
S00713,C0051,88,2024-09-09 18:48:00,15.68,22.5,352.8
S00714,C0051,130,2024-10-05 07:47:00,15.68,22.5,352.8
S00715,C0051,108,2024-10-24 13:07:00,14.006659,18.0,252.119862
S00716,C0051,182,2024-08-12 02:52:00,15.68,18.0,282.24
S00717,C0051,92,2024-09-01 19:54:00,15.68,18.0,282.24
S00718,C0051,50,2024-08-14 08:03:00,15.68,18.0,282.24
S00719,C0051,185,2024-10-19 18:06:00,15.68,13.5,211.68
S00720,C0051,27,2024-10-02 02:10:00,15.68,22.5,352.8
S00721,C0052,9,2024-10-30 18:40:00,11.76,13.5,158.76
S00722,C0052,92,2024-08-23 18:57:00,11.76,18.0,211.68
S00723,C0052,26,2024-09-10 10:44:00,11.76,18.0,211.68
S00724,C0052,197,2024-10-24 11:09:00,11.76,18.0,211.68
S00725,C0052,36,2024-08-21 23:01:00,11.76,18.0,211.68
S00726,C0052,197,2024-10-30 14:18:00,11.76,18.0,211.68
S00727,C0052,9,2024-08-20 22:59:00,11.76,13.5,158.76
S00728,C0052,164,2024-09-13 09:08:00,11.76,13.5,158.76
S00729,C0052,57,2024-08-26 12:56:00,11.76,18.0,211.68
S00730,C0052,144,2024-10-16 12:59:00,10.758333,18.0,193.649994
S00731,C0052,76,2024-10-23 23:32:00,11.76,18.0,211.68
S00732,C0052,151,2024-10-06 21:34:00,11.76,18.0,211.68
S00733,C0052,59,2024-08-18 18:16:00,11.76,13.5,158.76
S00734,C0052,18,2024-10-03 12:30:00,11.76,18.0,211.68
S00735,C0052,27,2024-09-03 18:24:00,11.76,22.5,264.6
S00736,C0052,26,2024-09-18 14:05:00,11.76,18.0,211.68
S00737,C0053,26,2024-08-31 12:31:00,18.121758,18.0,326.191644
S00738,C0053,93,2024-09-01 14:27:00,13.800202,22.5,310.504545
S00739,C0053,197,2024-08-30 12:48:00,18.632292,18.0,335.381256
S00740,C0053,157,2024-10-24 21:42:00,14.953787,22.5,336.460208
S00741,C0053,189,2024-11-04 14:17:00,26.789935,22.5,602.773537
S00742,C0053,18,2024-10-25 10:45:00,22.807867,18.0,410.541606
S00743,C0053,40,2024-09-13 20:05:00,18.26904,13.5,246.63204
S00744,C0053,174,2024-08-25 10:02:00,16.273006,18.0,292.914108
S00745,C0053,196,2024-10-20 15:11:00,20.016201,13.5,270.218713
S00746,C0053,190,2024-09-16 15:51:00,21.069904,18.0,379.258272
S00747,C0053,75,2024-09-22 16:22:00,19.01813,13.5,256.744755
S00748,C0053,32,2024-10-08 14:54:00,13.93941,13.5,188.182035
S00749,C0054,157,2024-09-03 09:02:00,53.11371,22.5,1195.058475
S00750,C0054,168,2024-10-31 09:39:00,55.702118,22.5,1253.297655
S00751,C0054,152,2024-09-29 13:46:00,57.612475,18.0,1037.02455
S00752,C0054,92,2024-10-28 11:17:00,57.820268,18.0,1040.764824
S00753,C0054,182,2024-10-15 09:04:00,59.29,18.0,1067.22
S00754,C0054,181,2024-08-12 06:21:00,59.29,18.0,1067.22
S00755,C0054,32,2024-09-29 05:59:00,59.29,13.5,800.415
S00756,C0054,144,2024-10-24 17:52:00,59.29,18.0,1067.22
S00757,C0054,167,2024-09-15 13:08:00,43.680664,13.5,589.688964
S00758,C0054,2,2024-10-14 22:50:00,59.29,18.0,1067.22
S00759,C0054,75,2024-09-14 13:34:00,59.29,13.5,800.415
S00760,C0054,197,2024-09-09 14:56:00,52.697878,18.0,948.561804
